data,value
09/10/2019 09:05:00,58.20
09/10/2019 09:07:00,0.20
09/10/2019 09:09:00,0.20
09/10/2019 09:11:00,0.20
09/10/2019 09:13:00,0.20
09/10/2019 09:15:00,63.80
09/10/2019 09:17:00,58.10
09/10/2019 09:19:00,0.00
09/10/2019 09:21:00,0.00
09/10/2019 09:23:00,0.00
09/10/2019 09:25:00,0.20
09/10/2019 09:27:00,67.40
09/10/2019 09:29:00,57.80
09/10/2019 09:31:00,0.00
09/10/2019 09:33:00,0.00
09/10/2019 09:35:00,0.20
09/10/2019 09:37:00,0.00
09/10/2019 09:39:00,68.60
09/10/2019 09:41:00,58.40
09/10/2019 09:43:00,0.00
09/10/2019 09:45:00,0.20
09/10/2019 09:47:00,0.20
09/10/2019 09:49:00,0.20
09/10/2019 09:51:00,70.60
09/10/2019 09:53:00,58.60
09/10/2019 09:55:00,0.00
09/10/2019 09:57:00,0.00
09/10/2019 09:59:00,0.20
09/10/2019 10:01:00,0.20
09/10/2019 10:03:00,72.30
09/10/2019 10:05:00,58.60
09/10/2019 10:07:00,0.30
09/10/2019 10:09:00,0.20
09/10/2019 10:11:00,0.20
09/10/2019 10:13:00,0.00
09/10/2019 10:15:00,72.20
09/10/2019 10:17:00,58.90
09/10/2019 10:19:00,0.30
09/10/2019 10:21:00,0.30
09/10/2019 10:23:00,0.20
09/10/2019 10:25:00,0.00
09/10/2019 10:27:00,71.40
09/10/2019 10:29:00,59.20
09/10/2019 10:31:00,0.20
09/10/2019 10:33:00,0.20
09/10/2019 10:35:00,0.20
09/10/2019 10:37:00,0.00
09/10/2019 10:39:00,69.80
09/10/2019 10:41:00,59.40
09/10/2019 10:43:00,0.20
09/10/2019 10:45:00,0.00
09/10/2019 10:47:00,0.20
09/10/2019 10:49:00,0.20
09/10/2019 10:51:00,70.20
09/10/2019 10:53:00,60.10
09/10/2019 10:55:00,0.20
09/10/2019 10:57:00,0.00
09/10/2019 10:59:00,0.30
09/10/2019 11:01:00,0.30
09/10/2019 11:03:00,70.10
09/10/2019 11:05:00,59.80
09/10/2019 11:07:00,0.20
09/10/2019 11:09:00,0.20
