data,value
23/09/2019 23:17:00,60.60
23/09/2019 23:19:00,60.10
23/09/2019 23:21:00,59.80
23/09/2019 23:23:00,59.60
23/09/2019 23:25:00,0.20
23/09/2019 23:27:00,0.30
23/09/2019 23:29:00,0.20
23/09/2019 23:31:00,0.20
23/09/2019 23:33:00,0.00
23/09/2019 23:35:00,0.20
23/09/2019 23:37:00,0.30
23/09/2019 23:39:00,0.20
23/09/2019 23:41:00,0.20
23/09/2019 23:43:00,0.00
23/09/2019 23:45:00,0.20
23/09/2019 23:47:00,0.00
23/09/2019 23:49:00,0.20
23/09/2019 23:51:00,0.20
23/09/2019 23:53:00,67.40
23/09/2019 23:55:00,60.10
23/09/2019 23:57:00,60.30
23/09/2019 23:59:00,60.60
24/09/2019 00:01:00,60.40
24/09/2019 00:03:00,60.00
24/09/2019 00:05:00,59.70
24/09/2019 00:07:00,59.40
24/09/2019 00:09:00,0.20
24/09/2019 00:11:00,0.20
24/09/2019 00:13:00,0.20
24/09/2019 00:15:00,0.30
24/09/2019 00:17:00,0.00
24/09/2019 00:19:00,0.30
24/09/2019 00:21:00,0.20
24/09/2019 00:23:00,0.20
24/09/2019 00:25:00,0.20
24/09/2019 00:27:00,0.00
24/09/2019 00:29:00,0.20
24/09/2019 00:31:00,0.00
24/09/2019 00:33:00,0.30
24/09/2019 00:35:00,70.20
24/09/2019 00:37:00,60.00
24/09/2019 00:39:00,60.20
24/09/2019 00:41:00,60.40
24/09/2019 00:43:00,60.20
24/09/2019 00:45:00,59.90
24/09/2019 00:47:00,59.80
24/09/2019 00:49:00,59.40
24/09/2019 00:51:00,0.20
24/09/2019 00:53:00,0.00
24/09/2019 00:55:00,0.20
24/09/2019 00:57:00,0.20
24/09/2019 00:59:00,0.20
24/09/2019 01:01:00,0.00
24/09/2019 01:03:00,0.20
24/09/2019 01:05:00,0.20
24/09/2019 01:07:00,0.20
24/09/2019 01:09:00,0.20
24/09/2019 01:11:00,0.30
24/09/2019 01:13:00,0.20
24/09/2019 01:15:00,0.20
24/09/2019 01:17:00,0.20
24/09/2019 01:19:00,61.40
24/09/2019 01:21:00,60.30
24/09/2019 01:23:00,60.50
24/09/2019 01:25:00,60.40
24/09/2019 01:27:00,60.20
24/09/2019 01:30:00,60.20
24/09/2019 01:32:00,59.80
24/09/2019 01:34:00,0.20
24/09/2019 01:36:00,0.20
24/09/2019 01:38:00,0.20
24/09/2019 01:40:00,0.20
24/09/2019 01:42:00,0.30
24/09/2019 01:44:00,0.20
24/09/2019 01:46:00,0.20
24/09/2019 01:48:00,0.30
24/09/2019 01:50:00,0.20
24/09/2019 01:52:00,0.20
24/09/2019 01:54:00,0.20
24/09/2019 01:56:00,0.20
24/09/2019 01:58:00,0.20
24/09/2019 02:00:00,0.20
24/09/2019 02:02:00,66.20
24/09/2019 02:04:00,60.20
24/09/2019 02:06:00,60.20
24/09/2019 02:08:00,60.20
24/09/2019 02:10:00,59.90
24/09/2019 02:12:00,59.90
24/09/2019 02:14:00,59.50
24/09/2019 02:16:00,58.70
24/09/2019 02:18:00,0.20
24/09/2019 02:20:00,0.30
24/09/2019 02:22:00,0.20
24/09/2019 02:24:00,0.20
24/09/2019 02:26:00,0.20
24/09/2019 02:28:00,0.00
24/09/2019 02:30:00,0.20
24/09/2019 02:32:00,0.20
24/09/2019 02:34:00,0.20
24/09/2019 02:36:00,0.00
24/09/2019 02:38:00,0.20
24/09/2019 02:40:00,0.00
24/09/2019 02:42:00,0.20
24/09/2019 02:44:00,69.90
24/09/2019 02:46:00,60.00
24/09/2019 02:48:00,60.20
24/09/2019 02:50:00,60.00
24/09/2019 02:52:00,59.70
24/09/2019 02:54:00,59.80
24/09/2019 02:56:00,59.40
24/09/2019 02:58:00,59.20
24/09/2019 03:00:00,0.00
24/09/2019 03:02:00,0.20
24/09/2019 03:04:00,0.20
24/09/2019 03:06:00,0.20
24/09/2019 03:08:00,0.20
24/09/2019 03:10:00,0.20
24/09/2019 03:12:00,0.20
24/09/2019 03:14:00,0.20
24/09/2019 03:16:00,0.20
24/09/2019 03:18:00,0.20
24/09/2019 03:20:00,0.20
24/09/2019 03:22:00,0.30
24/09/2019 03:24:00,0.20
24/09/2019 03:26:00,70.00
24/09/2019 03:28:00,59.90
24/09/2019 03:30:00,59.80
24/09/2019 03:32:00,59.90
24/09/2019 03:34:00,59.70
24/09/2019 03:36:00,59.60
24/09/2019 03:38:00,59.40
24/09/2019 03:40:00,59.00
24/09/2019 03:42:00,0.20
24/09/2019 03:44:00,0.20
24/09/2019 03:46:00,0.20
24/09/2019 03:48:00,0.00
24/09/2019 03:50:00,0.00
24/09/2019 03:52:00,0.30
24/09/2019 03:54:00,0.30
24/09/2019 03:56:00,0.30
24/09/2019 03:58:00,0.20
24/09/2019 04:00:00,0.20
24/09/2019 04:02:00,0.00
24/09/2019 04:04:00,0.20
24/09/2019 04:06:00,0.20
24/09/2019 04:08:00,69.60
24/09/2019 04:10:00,60.00
24/09/2019 04:12:00,59.70
24/09/2019 04:14:00,59.60
24/09/2019 04:16:00,59.40
24/09/2019 04:18:00,59.60
24/09/2019 04:20:00,59.30
24/09/2019 04:22:00,58.70
24/09/2019 04:24:00,0.30
24/09/2019 04:26:00,0.20
24/09/2019 04:28:00,0.20
24/09/2019 04:30:00,0.20
24/09/2019 04:32:00,0.00
24/09/2019 04:34:00,0.00
24/09/2019 04:36:00,0.00
24/09/2019 04:38:00,0.20
24/09/2019 04:40:00,0.30
24/09/2019 04:42:00,0.20
24/09/2019 04:44:00,0.30
24/09/2019 04:46:00,0.20
24/09/2019 04:48:00,0.00
24/09/2019 04:50:00,68.00
24/09/2019 04:52:00,59.60
24/09/2019 04:54:00,59.60
24/09/2019 04:56:00,59.80
24/09/2019 04:58:00,59.30
24/09/2019 05:00:00,59.00
24/09/2019 05:02:00,58.60
24/09/2019 05:04:00,58.40
24/09/2019 05:06:00,0.00
24/09/2019 05:08:00,0.00
24/09/2019 05:10:00,0.00
24/09/2019 05:12:00,0.20
24/09/2019 05:14:00,0.20
24/09/2019 05:16:00,0.20
24/09/2019 05:18:00,0.30
24/09/2019 05:20:00,0.20
24/09/2019 05:22:00,0.00
24/09/2019 05:24:00,0.20
24/09/2019 05:26:00,0.00
24/09/2019 05:28:00,0.20
24/09/2019 05:30:00,0.00
24/09/2019 05:32:00,65.50
24/09/2019 05:34:00,59.00
24/09/2019 05:36:00,59.00
24/09/2019 05:38:00,59.80
24/09/2019 05:40:00,59.60
24/09/2019 05:42:00,59.50
24/09/2019 05:44:00,59.40
24/09/2019 05:46:00,5.00
24/09/2019 05:48:00,0.20
24/09/2019 05:50:00,0.20
24/09/2019 05:52:00,0.20
24/09/2019 05:54:00,0.20
24/09/2019 05:56:00,0.00
24/09/2019 05:58:00,0.20
24/09/2019 06:00:00,0.00
24/09/2019 06:02:00,0.00
24/09/2019 06:04:00,0.00
24/09/2019 06:06:00,0.00
24/09/2019 06:08:00,0.00
24/09/2019 06:10:00,0.20
24/09/2019 06:12:00,61.00
24/09/2019 06:14:00,59.70
24/09/2019 06:16:00,59.80
24/09/2019 06:18:00,59.90
24/09/2019 06:20:00,59.70
24/09/2019 06:22:00,59.40
24/09/2019 06:24:00,58.50
24/09/2019 06:26:00,58.20
24/09/2019 06:28:00,0.20
24/09/2019 06:30:00,0.20
24/09/2019 06:32:00,0.00
24/09/2019 06:34:00,0.20
24/09/2019 06:36:00,0.20
24/09/2019 06:39:00,0.20
24/09/2019 06:41:00,0.00
24/09/2019 06:43:00,0.20
24/09/2019 06:45:00,0.20
24/09/2019 06:47:00,0.00
24/09/2019 06:49:00,0.20
24/09/2019 06:51:00,0.20
24/09/2019 06:53:00,0.20
24/09/2019 06:55:00,66.80
24/09/2019 06:57:00,59.80
24/09/2019 06:59:00,59.80
24/09/2019 07:01:00,59.80
24/09/2019 07:03:00,59.40
24/09/2019 07:05:00,59.40
24/09/2019 07:07:00,59.40
24/09/2019 07:09:00,58.70
24/09/2019 07:11:00,0.20
24/09/2019 07:13:00,0.20
24/09/2019 07:15:00,0.20
24/09/2019 07:17:00,0.20
24/09/2019 07:19:00,0.00
24/09/2019 07:21:00,0.20
24/09/2019 07:23:00,0.00
24/09/2019 07:25:00,0.20
24/09/2019 07:27:00,0.20
24/09/2019 07:29:00,0.00
24/09/2019 07:31:00,0.00
24/09/2019 07:33:00,0.20
24/09/2019 07:35:00,0.00
24/09/2019 07:37:00,0.30
24/09/2019 07:39:00,61.70
24/09/2019 07:41:00,59.10
24/09/2019 07:43:00,59.40
24/09/2019 07:45:00,59.80
24/09/2019 07:47:00,59.10
24/09/2019 07:49:00,58.80
24/09/2019 07:51:00,58.70
24/09/2019 07:53:00,57.80
24/09/2019 07:55:00,0.30
24/09/2019 07:57:00,0.20
24/09/2019 07:59:00,0.00
24/09/2019 08:01:00,0.20
24/09/2019 08:03:00,0.00
24/09/2019 08:05:00,0.20
24/09/2019 08:07:00,0.00
24/09/2019 08:09:00,0.00
24/09/2019 08:11:00,0.00
24/09/2019 08:13:00,0.20
24/09/2019 08:15:00,0.00
24/09/2019 08:17:00,0.20
24/09/2019 08:19:00,0.00
24/09/2019 08:21:00,67.50
24/09/2019 08:23:00,59.70
24/09/2019 08:25:00,59.40
24/09/2019 08:27:00,59.10
24/09/2019 08:29:00,58.80
24/09/2019 08:31:00,58.60
24/09/2019 08:33:00,58.50
24/09/2019 08:35:00,58.40
24/09/2019 08:37:00,0.20
24/09/2019 08:39:00,0.20
24/09/2019 08:41:00,0.20
24/09/2019 08:43:00,0.20
24/09/2019 08:45:00,0.20
24/09/2019 08:47:00,0.20
24/09/2019 08:49:00,0.30
24/09/2019 08:51:00,0.20
24/09/2019 08:53:00,0.20
24/09/2019 08:55:00,0.00
24/09/2019 08:57:00,0.20
24/09/2019 08:59:00,0.00
24/09/2019 09:01:00,0.00
24/09/2019 09:03:00,67.10
24/09/2019 09:05:00,59.80
24/09/2019 09:07:00,59.80
24/09/2019 09:09:00,59.70
24/09/2019 09:11:00,59.80
24/09/2019 09:13:00,59.70
24/09/2019 09:15:00,59.20
24/09/2019 09:17:00,59.00
24/09/2019 09:19:00,0.20
24/09/2019 09:21:00,0.20
24/09/2019 09:23:00,0.20
24/09/2019 09:25:00,0.20
24/09/2019 09:27:00,0.20
24/09/2019 09:29:00,0.20
24/09/2019 09:31:00,0.20
24/09/2019 09:33:00,0.00
24/09/2019 09:35:00,0.20
24/09/2019 09:37:00,0.20
24/09/2019 09:39:00,0.20
24/09/2019 09:41:00,0.00
24/09/2019 09:43:00,0.00
24/09/2019 09:45:00,68.20
24/09/2019 09:47:00,60.00
24/09/2019 09:49:00,59.50
24/09/2019 09:51:00,59.70
24/09/2019 09:53:00,59.40
24/09/2019 09:55:00,59.50
24/09/2019 09:57:00,58.70
24/09/2019 09:59:00,58.90
24/09/2019 10:01:00,0.00
24/09/2019 10:03:00,0.00
24/09/2019 10:05:00,0.00
24/09/2019 10:07:00,0.20
24/09/2019 10:09:00,0.00
24/09/2019 10:11:00,0.00
24/09/2019 10:13:00,0.30
24/09/2019 10:15:00,0.20
24/09/2019 10:17:00,0.20
24/09/2019 10:19:00,0.30
24/09/2019 10:21:00,0.00
24/09/2019 10:23:00,0.00
24/09/2019 10:25:00,0.20
24/09/2019 10:27:00,70.00
24/09/2019 10:29:00,60.20
24/09/2019 10:31:00,60.20
24/09/2019 10:33:00,60.10
24/09/2019 10:35:00,60.00
24/09/2019 10:37:00,59.80
24/09/2019 10:39:00,59.10
24/09/2019 10:41:00,58.80
24/09/2019 10:43:00,0.00
24/09/2019 10:45:00,0.20
24/09/2019 10:47:00,0.20
24/09/2019 10:49:00,0.20
24/09/2019 10:51:00,0.00
24/09/2019 10:53:00,0.00
24/09/2019 10:55:00,0.00
24/09/2019 10:57:00,0.00
24/09/2019 10:59:00,0.00
24/09/2019 11:01:00,0.00
24/09/2019 11:03:00,0.00
24/09/2019 11:05:00,0.00
24/09/2019 11:07:00,0.00
24/09/2019 11:09:00,0.00
24/09/2019 11:11:00,0.00
24/09/2019 11:13:00,0.00
24/09/2019 11:15:00,0.00
24/09/2019 11:17:00,0.00
24/09/2019 11:19:00,0.00
24/09/2019 11:21:00,0.00
24/09/2019 11:23:00,0.00
24/09/2019 11:25:00,0.00
24/09/2019 11:27:00,0.00
24/09/2019 11:29:00,0.00
24/09/2019 11:31:00,0.00
24/09/2019 11:33:00,0.00
24/09/2019 11:35:00,0.00
24/09/2019 11:37:00,0.00
24/09/2019 11:39:00,0.00
24/09/2019 11:41:00,0.00
24/09/2019 11:43:00,0.00
24/09/2019 11:45:00,0.00
24/09/2019 11:47:00,0.00
24/09/2019 11:49:00,0.00
24/09/2019 11:51:00,0.00
24/09/2019 11:53:00,0.00
24/09/2019 11:55:00,0.00
24/09/2019 11:57:00,0.00
24/09/2019 11:59:00,0.00
24/09/2019 12:01:00,0.00
24/09/2019 12:03:00,0.00
24/09/2019 12:05:00,0.00
24/09/2019 12:07:00,0.00
24/09/2019 12:09:00,0.00
24/09/2019 12:11:00,0.00
24/09/2019 12:13:00,0.00
24/09/2019 12:15:00,0.00
24/09/2019 12:17:00,0.00
24/09/2019 12:19:00,0.00
24/09/2019 12:21:00,0.00
24/09/2019 12:23:00,0.00
24/09/2019 12:25:00,0.00
24/09/2019 12:27:00,0.00
24/09/2019 12:29:00,0.00
24/09/2019 12:31:00,0.00
24/09/2019 12:33:00,0.00
24/09/2019 12:35:00,0.00
24/09/2019 12:37:00,0.00
24/09/2019 12:39:00,0.00
24/09/2019 12:41:00,0.00
24/09/2019 12:43:00,0.00
24/09/2019 12:45:00,0.00
24/09/2019 12:47:00,0.00
24/09/2019 12:49:00,0.00
24/09/2019 12:51:00,0.00
24/09/2019 12:53:00,0.00
24/09/2019 12:55:00,0.00
24/09/2019 12:57:00,0.00
24/09/2019 12:59:00,0.00
24/09/2019 13:01:00,0.00
24/09/2019 13:03:00,0.00
24/09/2019 13:05:00,0.00
24/09/2019 13:07:00,0.00
24/09/2019 13:09:00,0.00
24/09/2019 13:11:00,0.00
24/09/2019 13:13:00,0.00
24/09/2019 13:15:00,0.00
24/09/2019 13:17:00,0.00
24/09/2019 13:19:00,0.00
24/09/2019 13:21:00,0.00
24/09/2019 13:23:00,0.00
24/09/2019 13:25:00,0.00
24/09/2019 13:27:00,0.00
24/09/2019 13:29:00,0.00
24/09/2019 13:31:00,0.00
24/09/2019 13:33:00,0.00
24/09/2019 13:35:00,0.00
24/09/2019 13:37:00,0.00
24/09/2019 13:39:00,0.00
24/09/2019 13:41:00,0.00
24/09/2019 13:43:00,0.00
24/09/2019 13:45:00,0.00
24/09/2019 13:47:00,0.00
24/09/2019 13:49:00,0.00
24/09/2019 13:51:00,0.00
24/09/2019 13:53:00,0.00
24/09/2019 13:55:00,0.00
24/09/2019 13:57:00,0.00
24/09/2019 13:59:00,0.00
24/09/2019 14:01:00,0.00
24/09/2019 14:03:00,0.00
24/09/2019 14:05:00,0.00
24/09/2019 14:07:00,0.00
24/09/2019 14:09:00,0.00
24/09/2019 14:11:00,0.00
24/09/2019 14:13:00,0.00
24/09/2019 14:15:00,0.00
24/09/2019 14:17:00,0.00
24/09/2019 14:19:00,0.00
24/09/2019 14:21:00,0.00
24/09/2019 14:23:00,0.00
24/09/2019 14:25:00,0.00
24/09/2019 14:27:00,0.00
24/09/2019 14:29:00,0.00
24/09/2019 14:31:00,0.00
24/09/2019 14:33:00,0.00
24/09/2019 14:35:00,0.00
24/09/2019 14:37:00,0.00
24/09/2019 14:39:00,0.00
24/09/2019 14:41:00,0.00
24/09/2019 14:43:00,0.00
24/09/2019 14:45:00,0.00
24/09/2019 14:47:00,0.00
24/09/2019 14:49:00,0.00
24/09/2019 14:51:00,0.00
24/09/2019 14:53:00,0.00
24/09/2019 14:55:00,0.00
24/09/2019 14:57:00,0.00
24/09/2019 14:59:00,0.00
24/09/2019 15:01:00,0.00
24/09/2019 15:03:00,0.00
24/09/2019 15:05:00,0.00
24/09/2019 15:07:00,0.00
24/09/2019 15:09:00,0.00
24/09/2019 15:11:00,0.00
24/09/2019 15:13:00,0.00
24/09/2019 15:15:00,0.00
24/09/2019 15:17:00,0.00
24/09/2019 15:19:00,0.00
24/09/2019 15:21:00,0.00
24/09/2019 15:23:00,0.00
24/09/2019 15:25:00,0.00
24/09/2019 15:27:00,0.00
24/09/2019 15:29:00,0.00
24/09/2019 15:31:00,0.00
24/09/2019 15:33:00,0.00
24/09/2019 15:35:00,59.60
24/09/2019 15:37:00,59.40
24/09/2019 15:39:00,59.00
24/09/2019 15:41:00,58.50
24/09/2019 15:43:00,0.20
24/09/2019 15:45:00,0.20
24/09/2019 15:47:00,0.00
24/09/2019 15:49:00,0.20
24/09/2019 15:51:00,0.20
24/09/2019 15:53:00,0.20
24/09/2019 15:55:00,0.20
24/09/2019 15:57:00,0.20
24/09/2019 15:59:00,0.20
24/09/2019 16:01:00,0.20
24/09/2019 16:03:00,0.20
24/09/2019 16:05:00,0.20
24/09/2019 16:07:00,0.20
24/09/2019 16:09:00,69.80
24/09/2019 16:11:00,59.80
24/09/2019 16:13:00,60.10
24/09/2019 16:15:00,59.60
24/09/2019 16:17:00,59.50
24/09/2019 16:19:00,59.40
24/09/2019 16:21:00,58.90
24/09/2019 16:23:00,58.80
24/09/2019 16:25:00,0.20
24/09/2019 16:27:00,0.20
24/09/2019 16:29:00,0.30
24/09/2019 16:31:00,0.20
24/09/2019 16:33:00,0.00
24/09/2019 16:35:00,0.20
24/09/2019 16:37:00,0.00
24/09/2019 16:39:00,0.20
24/09/2019 16:41:00,0.00
24/09/2019 16:43:00,0.20
24/09/2019 16:45:00,0.20
24/09/2019 16:47:00,0.20
24/09/2019 16:49:00,0.20
24/09/2019 16:52:00,62.40
24/09/2019 16:54:00,59.60
24/09/2019 16:56:00,59.20
24/09/2019 16:58:00,59.70
24/09/2019 17:00:00,58.70
24/09/2019 17:02:00,59.10
24/09/2019 17:04:00,59.00
24/09/2019 17:06:00,0.20
24/09/2019 17:08:00,0.00
24/09/2019 17:10:00,0.20
24/09/2019 17:12:00,0.00
24/09/2019 17:14:00,0.20
24/09/2019 17:16:00,0.20
24/09/2019 17:18:00,0.20
24/09/2019 17:20:00,0.00
24/09/2019 17:22:00,0.20
24/09/2019 17:24:00,0.30
24/09/2019 17:26:00,0.20
24/09/2019 17:28:00,0.20
24/09/2019 17:30:00,0.20
24/09/2019 17:32:00,67.50
24/09/2019 17:34:00,59.80
24/09/2019 17:36:00,60.00
24/09/2019 17:38:00,59.60
24/09/2019 17:40:00,59.40
24/09/2019 17:42:00,59.20
24/09/2019 17:44:00,58.70
24/09/2019 17:46:00,58.30
24/09/2019 17:48:00,0.20
24/09/2019 17:50:00,0.20
24/09/2019 17:52:00,0.20
24/09/2019 17:54:00,0.00
24/09/2019 17:56:00,0.20
24/09/2019 17:58:00,0.00
24/09/2019 18:00:00,0.00
24/09/2019 18:02:00,0.00
24/09/2019 18:04:00,0.00
24/09/2019 18:06:00,0.20
24/09/2019 18:08:00,0.20
24/09/2019 18:10:00,0.20
24/09/2019 18:12:00,0.20
24/09/2019 18:14:00,68.60
24/09/2019 18:16:00,59.00
24/09/2019 18:18:00,59.50
24/09/2019 18:20:00,59.30
24/09/2019 18:22:00,59.50
24/09/2019 18:24:00,59.10
24/09/2019 18:26:00,59.20
24/09/2019 18:28:00,58.30
24/09/2019 18:30:00,0.00
24/09/2019 18:32:00,0.20
24/09/2019 18:34:00,0.20
24/09/2019 18:36:00,0.20
24/09/2019 18:38:00,0.20
24/09/2019 18:40:00,0.20
24/09/2019 18:42:00,0.20
24/09/2019 18:44:00,0.00
24/09/2019 18:46:00,0.00
24/09/2019 18:48:00,0.20
24/09/2019 18:50:00,0.20
24/09/2019 18:52:00,0.20
24/09/2019 18:54:00,0.20
24/09/2019 18:56:00,67.80
24/09/2019 18:58:00,60.20
24/09/2019 19:00:00,60.20
24/09/2019 19:02:00,60.20
24/09/2019 19:04:00,60.00
24/09/2019 19:06:00,59.60
24/09/2019 19:08:00,59.40
24/09/2019 19:10:00,59.20
24/09/2019 19:12:00,0.20
24/09/2019 19:14:00,0.20
24/09/2019 19:16:00,0.20
24/09/2019 19:18:00,0.20
24/09/2019 19:20:00,0.30
24/09/2019 19:22:00,0.20
24/09/2019 19:24:00,0.30
24/09/2019 19:26:00,0.20
24/09/2019 19:28:00,0.30
24/09/2019 19:30:00,0.20
24/09/2019 19:32:00,0.30
24/09/2019 19:34:00,0.20
24/09/2019 19:36:00,70.30
24/09/2019 19:38:00,59.80
24/09/2019 19:40:00,60.10
24/09/2019 19:42:00,60.30
24/09/2019 19:44:00,60.40
24/09/2019 19:46:00,60.20
24/09/2019 19:48:00,59.80
24/09/2019 19:50:00,59.80
24/09/2019 19:52:00,59.70
24/09/2019 19:54:00,59.60
24/09/2019 19:56:00,59.40
24/09/2019 19:58:00,59.10
24/09/2019 20:00:00,58.70
24/09/2019 20:02:00,58.70
24/09/2019 20:04:00,58.60
24/09/2019 20:06:00,0.20
24/09/2019 20:08:00,0.00
24/09/2019 20:10:00,0.20
24/09/2019 20:12:00,0.20
24/09/2019 20:14:00,0.20
24/09/2019 20:16:00,0.00
24/09/2019 20:18:00,0.00
24/09/2019 20:20:00,0.00
24/09/2019 20:22:00,0.20
24/09/2019 20:24:00,0.00
24/09/2019 20:26:00,63.50
24/09/2019 20:28:00,60.60
24/09/2019 20:30:00,60.50
24/09/2019 20:32:00,60.70
24/09/2019 20:34:00,60.50
24/09/2019 20:36:00,60.30
24/09/2019 20:38:00,60.20
24/09/2019 20:40:00,60.00
24/09/2019 20:42:00,59.60
24/09/2019 20:44:00,59.50
24/09/2019 20:46:00,59.40
24/09/2019 20:48:00,58.90
24/09/2019 20:50:00,58.40
24/09/2019 20:53:00,0.20
24/09/2019 20:55:00,0.20
24/09/2019 20:57:00,0.00
24/09/2019 20:59:00,0.00
24/09/2019 21:01:00,0.00
24/09/2019 21:03:00,0.20
24/09/2019 21:05:00,0.20
24/09/2019 21:07:00,0.00
24/09/2019 21:09:00,0.20
24/09/2019 21:11:00,0.20
24/09/2019 21:13:00,68.90
24/09/2019 21:15:00,60.40
24/09/2019 21:17:00,60.60
24/09/2019 21:19:00,61.00
24/09/2019 21:21:00,61.20
24/09/2019 21:23:00,60.70
24/09/2019 21:25:00,60.70
24/09/2019 21:27:00,60.60
24/09/2019 21:29:00,60.10
24/09/2019 21:31:00,59.80
24/09/2019 21:33:00,59.40
24/09/2019 21:35:00,59.20
24/09/2019 21:37:00,0.30
24/09/2019 21:39:00,0.00
24/09/2019 21:41:00,0.20
24/09/2019 21:43:00,0.20
24/09/2019 21:45:00,0.00
24/09/2019 21:47:00,0.00
24/09/2019 21:49:00,0.00
24/09/2019 21:51:00,0.00
24/09/2019 21:53:00,0.00
24/09/2019 21:55:00,0.00
24/09/2019 21:57:00,0.00
24/09/2019 21:59:00,0.00
24/09/2019 22:01:00,0.00
24/09/2019 22:03:00,0.00
24/09/2019 22:05:00,0.00
24/09/2019 22:07:00,0.00
24/09/2019 22:09:00,0.00
24/09/2019 22:11:00,0.00
24/09/2019 22:13:00,0.00
24/09/2019 22:15:00,0.00
24/09/2019 22:17:00,0.00
24/09/2019 22:19:00,0.00
24/09/2019 22:21:00,0.00
24/09/2019 22:23:00,0.00
24/09/2019 22:25:00,0.00
24/09/2019 22:27:00,0.00
24/09/2019 22:29:00,0.00
24/09/2019 22:31:00,0.00
24/09/2019 22:33:00,0.00
24/09/2019 22:35:00,0.00
24/09/2019 22:37:00,0.00
24/09/2019 22:39:00,0.00
24/09/2019 22:41:00,0.00
24/09/2019 22:43:00,0.00
24/09/2019 22:45:00,0.00
24/09/2019 22:47:00,0.00
24/09/2019 22:49:00,0.00
24/09/2019 22:51:00,0.00
24/09/2019 22:53:00,0.00
24/09/2019 22:55:00,0.00
24/09/2019 22:57:00,0.00
24/09/2019 22:59:00,0.00
24/09/2019 23:01:00,0.00
24/09/2019 23:03:00,0.00
24/09/2019 23:05:00,0.00
24/09/2019 23:07:00,0.00
24/09/2019 23:09:00,0.00
24/09/2019 23:11:00,0.00
24/09/2019 23:13:00,0.00
24/09/2019 23:15:00,0.00
24/09/2019 23:17:00,0.00
24/09/2019 23:19:00,0.00
24/09/2019 23:21:00,0.00
24/09/2019 23:23:00,0.00
24/09/2019 23:25:00,0.00
24/09/2019 23:27:00,0.00
24/09/2019 23:29:00,0.00
24/09/2019 23:31:00,0.00
24/09/2019 23:33:00,0.00
24/09/2019 23:35:00,0.00
24/09/2019 23:37:00,0.00
24/09/2019 23:39:00,0.00
24/09/2019 23:41:00,0.00
24/09/2019 23:43:00,0.00
24/09/2019 23:45:00,0.00
24/09/2019 23:47:00,0.00
24/09/2019 23:49:00,0.00
24/09/2019 23:51:00,0.00
24/09/2019 23:53:00,0.00
24/09/2019 23:55:00,0.00
24/09/2019 23:57:00,0.00
24/09/2019 23:59:00,0.00
25/09/2019 00:01:00,0.00
25/09/2019 00:03:00,0.20
25/09/2019 00:05:00,0.20
25/09/2019 00:07:00,0.20
25/09/2019 00:09:00,0.20
25/09/2019 00:11:00,0.20
25/09/2019 00:13:00,0.00
25/09/2019 00:15:00,0.20
25/09/2019 00:17:00,62.40
25/09/2019 00:19:00,61.40
25/09/2019 00:21:00,61.50
25/09/2019 00:23:00,61.50
25/09/2019 00:25:00,61.60
25/09/2019 00:27:00,61.40
25/09/2019 00:29:00,60.80
25/09/2019 00:31:00,60.80
25/09/2019 00:33:00,60.20
25/09/2019 00:35:00,59.70
25/09/2019 00:37:00,59.30
25/09/2019 00:39:00,0.30
25/09/2019 00:41:00,0.00
25/09/2019 00:43:00,0.20
25/09/2019 00:45:00,0.20
25/09/2019 00:47:00,0.20
25/09/2019 00:49:00,0.20
25/09/2019 00:51:00,0.20
25/09/2019 00:53:00,0.20
25/09/2019 00:55:00,0.30
25/09/2019 00:57:00,0.20
25/09/2019 00:59:00,0.00
25/09/2019 01:01:00,77.50
25/09/2019 01:03:00,61.30
25/09/2019 01:05:00,61.00
25/09/2019 01:07:00,61.00
25/09/2019 01:09:00,61.40
25/09/2019 01:11:00,61.40
25/09/2019 01:13:00,61.00
25/09/2019 01:15:00,60.70
25/09/2019 01:17:00,60.20
25/09/2019 01:19:00,60.00
25/09/2019 01:21:00,59.40
25/09/2019 01:23:00,59.00
25/09/2019 01:25:00,0.30
25/09/2019 01:27:00,0.00
25/09/2019 01:29:00,0.00
25/09/2019 01:31:00,0.00
25/09/2019 01:33:00,0.20
25/09/2019 01:35:00,0.30
25/09/2019 01:37:00,0.00
25/09/2019 01:39:00,0.00
25/09/2019 01:41:00,0.30
25/09/2019 01:43:00,0.20
25/09/2019 01:45:00,0.20
25/09/2019 01:47:00,70.00
25/09/2019 01:49:00,61.00
25/09/2019 01:51:00,61.00
25/09/2019 01:53:00,61.10
25/09/2019 01:55:00,61.00
25/09/2019 01:57:00,61.30
25/09/2019 01:59:00,60.90
25/09/2019 02:01:00,60.40
25/09/2019 02:03:00,60.00
25/09/2019 02:05:00,59.10
25/09/2019 02:07:00,59.20
25/09/2019 02:09:00,0.00
25/09/2019 02:11:00,0.30
25/09/2019 02:13:00,0.20
25/09/2019 02:15:00,0.20
25/09/2019 02:17:00,0.30
25/09/2019 02:19:00,0.20
25/09/2019 02:21:00,0.20
25/09/2019 02:23:00,0.20
25/09/2019 02:25:00,0.20
25/09/2019 02:27:00,0.20
25/09/2019 02:29:00,0.20
25/09/2019 02:31:00,0.20
25/09/2019 02:33:00,61.40
25/09/2019 02:35:00,61.00
25/09/2019 02:37:00,61.30
25/09/2019 02:39:00,61.20
25/09/2019 02:41:00,61.20
25/09/2019 02:43:00,61.00
25/09/2019 02:45:00,60.60
